time,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma,blinkStrength,poorSignalLevel,label
148.5285113,83,87,28345,7274,14983,21375,14708,8614,6833,9023,0,0,0
149.5302137,74,90,19553,35296,36029,5981,7214,20369,13107,11389,0,0,0
150.53239740000004,66,90,140386,25520,16061,17041,15796,26075,7851,3599,0,0,0
151.53475910000003,57,87,3646,24368,47825,5947,21307,13101,7374,8288,0,0,0
152.53609620000003,66,75,21287,16584,9545,8520,6847,17981,11591,5099,0,0,0
153.538477,83,63,10260,4534,2594,8338,20457,23264,5782,2683,0,0,0
155.54098300000004,67,74,211489,17064,16929,15471,3935,4955,2501,1282,0,0,0
158.5467226,67,60,216007,102102,26055,12783,8655,22891,17463,9833,0,0,0
159.5483742,57,60,322146,62774,34463,5835,13134,15635,16486,8136,0,0,0
161.5517946,37,63,165209,91343,25896,7524,6847,20558,9177,8265,0,0,0
162.553766,41,57,331114,20956,16297,10273,1160,7758,5073,5137,0,0,0
163.55641880000002,43,69,21381,38223,32705,9750,7811,14244,14365,8449,0,0,0
164.55743950000004,56,64,13484,11430,7294,4196,16389,14635,30013,6465,0,0,0
165.5587812,53,78,170099,329904,327263,133852,33071,88924,26505,34526,0,0,0
166.56067720000004,53,74,553917,454046,187891,128768,59318,139556,104993,40968,0,0,0
167.5625478,67,63,83953,22615,7304,8382,8854,26653,7745,13233,0,0,0
170.56792670000004,57,77,8747,13814,36667,7402,13849,13993,10795,11362,0,0,0
171.5693658,74,78,22153,20066,9332,24787,6510,12070,14978,13343,0,0,0
172.571393,78,63,26476,31952,10874,4431,4221,19334,6107,5452,0,0,0
173.57451330000004,57,70,13837,44977,15615,2451,8234,20261,4003,3483,0,0,0
174.5760495,53,53,24653,56172,14823,6420,8799,12488,8825,8550,0,0,0
175.5765912,75,21,6325,6849,732,807,5313,27459,12020,4171,0,0,0
176.57893190000004,70,21,3663,41712,10089,9661,7019,28091,14851,11314,0,0,0
177.5809423,78,30,4597,6419,5515,11854,7296,15637,7843,2826,0,0,0
180.5848153,63,51,7102,48193,19363,15783,26483,14313,8660,8200,0,0,0
181.587963,63,60,11919,13175,4700,15762,6935,16113,6339,20776,0,0,0
182.59055110000003,63,54,2084,16930,22041,5907,17206,29090,4044,6792,0,0,0
183.5919235,60,70,15756,19181,16860,12584,5425,17720,4964,11560,0,0,0
184.59280740000003,61,81,23311,13849,30871,7463,11811,10330,14607,3675,0,0,0
185.59384470000003,64,63,306865,26223,2803,2494,7643,19900,21587,11061,0,0,0
186.5956519,63,60,12480,10432,5560,3375,5906,12025,8066,20426,0,0,0
187.5975171,60,51,22443,45157,21995,3933,15482,19277,6054,6190,0,0,0
188.5999784,70,34,6508,33569,7842,6398,13698,33301,14905,6535,0,0,0
191.6048574,75,51,11251,5307,4811,11626,6730,20262,6377,6701,0,0,0
192.6063241,75,51,45341,29185,11836,8731,7536,26962,12285,35338,0,0,0
193.60941030000004,67,56,10581,35275,13591,13958,12568,9295,6150,6566,0,0,0
194.61069200000003,57,69,30204,33402,15115,21882,10443,14366,4994,2777,0,0,0
195.61167420000004,48,70,22480,9836,12014,7081,8118,9570,6356,9270,0,0,0
196.61361120000004,29,74,141885,184443,68432,9946,22128,18088,16226,12777,0,0,0
197.616105,14,63,1473272,393147,46718,27327,9462,11596,39494,16490,0,0,0
198.6173033,10,61,89090,52519,21470,18915,7263,12797,8355,4842,0,0,0
202.623697,38,60,56407,18612,16965,5966,10346,19966,6009,4449,0,0,0
204.6261117,40,51,60302,29407,8093,1964,4350,6572,4253,1791,0,0,0
205.62701980000003,47,51,9073,10463,6836,9018,17615,24641,7492,13782,0,0,0
206.6299015,61,44,9019,33564,3160,5225,13498,14637,6358,6924,0,0,0
207.63148040000004,48,35,446217,215032,28540,27197,21103,27067,9999,5406,0,0,0
208.633017,41,40,279522,97574,9873,40202,14060,10500,10317,4312,0,0,0
209.6351354,34,41,19292,21735,19368,8132,33997,20964,15822,7235,0,0,0
211.63775580000004,34,56,218459,34150,32204,7035,13318,23244,16227,11006,0,0,0
212.6400016,41,67,17254,15100,5487,33148,31094,14275,8228,8742,0,0,0
213.6419809,54,66,35096,36025,12347,10539,10859,18938,13551,5273,0,0,0
216.6461449,40,67,285510,43240,18038,7702,5856,5688,5202,15972,0,0,0
217.64896100000004,34,50,424651,178604,12904,10379,24469,28667,9335,12745,0,0,0
218.65163190000004,27,50,85667,14990,2698,10878,4429,3867,3512,1747,0,0,0
219.653124,21,34,184332,17861,754,1005,1749,3038,3522,1339,0,0,0
220.65553720000003,35,34,10713,13798,3828,9558,6453,9566,9447,3516,0,0,0
221.6579006,47,41,19139,22455,6898,5333,11790,19386,6660,5761,0,0,0
222.6601857,51,40,95410,28402,13179,13603,12194,15670,8525,6157,0,0,0
223.66118090000003,64,61,5891,7521,9714,13704,13678,20133,20866,18570,0,0,0
224.6621404,50,54,340025,195743,31963,21705,27037,15424,21159,8715,0,0,0
225.66338460000003,43,66,40821,14674,10205,8685,4506,9166,5412,11415,0,0,0
228.66854950000004,53,54,17720,13829,2502,4314,10643,20439,6629,3536,0,0,0
229.67149340000003,63,61,746438,25833,16951,23265,17126,23846,12006,9156,0,0,0
230.6733291,56,53,312084,80707,13390,20677,5757,13925,5765,3490,0,0,0
231.6752103,56,63,11487,5392,2684,10608,5337,18980,8731,4140,0,0,0
232.67751830000003,50,67,119128,7416,5113,3452,5198,2585,1360,2428,0,0,0
234.6800448,37,64,167533,48983,17109,10366,6402,5873,15262,12158,0,0,0
235.68083340000004,40,61,1339578,140074,25547,16334,16187,30796,8228,3835,0,0,0
236.6824363,20,66,1515452,81158,69878,3646,10193,12619,17377,18688,0,0,0
240.6884155,29,44,29247,32248,573,843,742,1461,1050,731,0,0,0
242.6907251,37,48,1085084,15490,19922,11189,11354,7938,5037,3186,0,0,0
243.69288770000003,43,47,118231,24026,9942,5050,10359,31396,8777,6654,0,0,0
244.6944974,69,51,11722,24727,2815,11296,4059,27899,15284,9041,0,0,0
245.6957148,57,26,169397,211890,2385,16642,6602,11758,14414,8910,0,0,0
246.69699530000003,56,41,14538,10264,35658,9843,3447,35660,15935,5582,0,0,0
247.69900590000003,54,53,30691,12655,22945,5071,10863,19325,11298,5060,0,0,0
248.7012742,54,48,32542,23370,2697,7310,7416,27000,9229,28772,0,0,0
251.7055763,60,69,27130,80547,41237,19228,7642,12625,16823,5823,0,0,0
252.7080346,54,64,31525,27262,30762,8726,9909,22625,11640,3432,0,0,0
253.7097653,56,57,25614,12677,6576,5862,11704,14571,15834,5168,0,0,0
254.7108872,48,61,22008,36075,9099,6127,9456,16085,8418,5047,0,0,0
255.7120532,61,57,12413,34188,20907,7628,4606,25831,20797,12838,0,0,0
256.7146851,66,56,20934,10105,17334,1394,8066,17654,11283,7951,0,0,0
257.7156904,63,61,10916,7670,9009,6062,12273,8698,10922,3938,0,0,0
258.7172436,74,67,19221,9986,20082,911,5294,34037,14623,4942,0,0,0
259.7196952,81,67,11160,3466,6905,4229,7989,14129,7614,6368,0,0,0
260.7223035,81,61,20090,13079,5839,5773,8898,18381,10810,8507,0,0,0
263.72722480000004,91,51,14839,21721,10152,4293,10149,37231,16725,12287,0,0,0
265.72907990000004,61,47,256125,204942,21664,37293,17859,11126,16659,6448,0,0,0
266.7306974,61,48,24779,10552,4413,19029,8003,31195,10504,15259,0,0,0
267.7326218,67,43,7253,13947,1956,8050,7132,31775,11004,8925,0,0,0
268.7809618,50,56,22932,54389,27464,32454,5499,11161,21610,9081,0,0,0
269.7829021,34,61,472936,33277,23715,18253,8855,11214,9484,22487,0,0,0
271.78508800000003,16,64,108787,55512,12580,9765,8619,13823,11814,7513,0,0,0
272.7860066,53,60,17768,26946,18748,3807,5881,17803,9006,21247,0,0,0
275.7905662,54,57,104097,47521,35525,6258,10812,13217,16456,5207,0,0,0
276.79162490000004,60,64,15700,15452,8813,14964,13535,12919,22097,10762,0,0,0
277.82234830000004,57,64,17462,11380,4511,4196,6479,17845,16726,6077,0,0,0
278.8232381,66,60,9965,11248,8877,3239,6900,24994,5906,8640,0,0,0
279.8289322,80,63,50734,27264,11814,23144,4471,33207,10463,13077,0,0,0
280.83164320000003,69,69,95620,6111,717,5577,5246,3979,5633,1976,0,0,0
281.83267320000004,61,77,153430,11380,8171,2139,2207,8652,5013,2575,0,0,0
282.8342582,69,60,13496,16536,3383,4474,6045,19962,10635,5418,0,0,0
283.835258,69,48,378904,55483,2763,18605,13812,41950,8450,9506,0,0,0
287.8393721,63,50,39106,15439,2984,7704,4400,3936,3393,3206,0,0,0
288.84139,61,51,8926,35537,24310,19167,10097,25064,6671,9880,0,0,0
289.84245580000004,61,53,136510,24236,9767,8442,8577,33352,10095,13489,0,0,0
290.84325950000004,48,53,2041812,105050,17214,8839,9389,16342,16351,9512,0,0,0
293.8464563,50,51,2072328,152539,27470,77340,56155,55166,66086,13904,0,0,0
295.84857700000003,34,40,366665,73431,5647,10894,7997,3650,5775,2220,0,0,0
297.85172500000004,16,38,476260,37304,10371,1629,9329,7033,4429,4004,0,0,0
298.85278830000004,27,50,28621,15726,15153,8991,5729,16482,7944,6196,0,0,0
299.8540838,26,37,68850,93870,8230,4343,35437,14576,9365,5667,0,0,0
300.8551631,43,40,8826,41903,12031,11290,7551,21521,8706,11740,0,0,0
303.8587389,51,50,16023,23610,9352,16757,3431,19170,4878,6266,0,0,0
304.8599133,51,56,2372,2959,34775,3956,13270,20413,9617,5676,0,0,0
305.86092890000003,64,66,10675,20031,6763,3905,5266,21220,17910,8946,0,0,0
306.86211050000003,56,60,57736,20616,10847,7014,8180,17089,23427,6902,0,0,0
307.8631795,53,48,31796,47467,16790,14718,10559,24574,18390,12531,0,0,0
308.86439240000004,37,54,217217,80202,20644,30725,17187,15625,39388,5776,0,0,0
309.8661634,44,56,13540,13393,116,5703,4929,4676,3945,1437,0,0,0
310.8671875,29,40,95787,242917,13068,8818,14023,18783,10292,6230,0,0,0
312.87127330000004,20,38,532780,74030,27566,5211,13542,11600,24228,11026,0,0,0
315.8750799,23,38,260405,121007,57613,21071,33559,29998,24931,10584,0,0,0
316.8774429,10,40,143827,31766,7215,5447,5098,2663,2247,2919,0,0,0
317.8801053,26,57,11037,21715,6278,12069,9988,17092,5190,5852,0,0,0
318.8816095,41,61,16057,7287,8364,11653,11166,17805,5087,12266,0,0,0
319.8840486,47,69,954900,36787,18493,50409,13443,24776,7472,7620,0,0,0
320.88631860000004,57,75,132485,15331,7451,5604,4057,6469,3900,1626,0,0,0
322.8895513,44,75,345830,133489,35123,30143,18080,20412,13530,10496,0,0,0
12.385190999950282,0,0,363002,10319,8805,13559,4054,2898,1644,904,0,0,1
13.387316399952397,0,0,189124,16890,5951,6730,5942,1615,1099,1015,0,0,1
14.388927299994975,51,30,353456,69075,5148,5527,10965,22715,3326,6102,0,0,1
15.391879000002518,44,35,624337,206783,53728,43628,17635,13295,4860,3768,0,0,1
16.392991799977608,50,40,349491,39686,21918,19015,25512,10324,5577,5356,0,0,1
18.395008699968457,50,38,790299,83635,24829,7260,35203,11140,1296,1494,0,0,1
20.397439899970777,27,41,2775264,1170581,114766,78008,41619,46208,16724,10327,0,0,1
21.39891109999735,37,44,326587,151976,90500,42753,76290,28449,57307,24604,0,0,1
25.40536679991056,16,29,716290,121125,5905,12806,7061,7399,6261,912,0,0,1
26.40750209998805,29,26,80195,91980,7826,3921,21140,13580,7922,4304,0,0,1
27.409087499952875,38,17,266622,64514,4591,19573,14176,20367,8658,9107,0,0,1
29.411281600012444,47,23,334977,206805,50822,21889,30450,15477,5385,3996,0,0,1
30.413835300016217,56,38,135425,28436,20429,15761,7644,9782,8030,9353,0,0,1
31.41596729995217,60,56,522176,23868,16736,18438,13211,11394,7778,9403,0,0,1
33.418780399952084,56,64,818081,72963,31153,42700,20967,22866,7584,3851,0,0,1
35.42121129995212,53,67,991506,79366,17433,17670,8327,4885,4671,1206,0,0,1
36.4226006999379,51,51,88656,237362,11376,23997,25412,33594,6863,23987,0,0,1
37.42439870000817,50,48,371125,13467,9017,23448,39301,6764,14114,9137,0,0,1
39.427497899974696,41,40,213170,103340,20778,14440,14165,9342,1983,2820,0,0,1
41.430235699983314,51,47,222794,14131,9673,10351,3775,4700,2591,1510,0,0,1
43.43337709992193,37,53,99426,79033,14574,2406,4643,2367,1550,1108,0,0,1
44.43475789995864,24,56,1207946,157548,94017,44837,15529,13577,3840,7718,0,0,1
45.43617779994384,30,61,961445,78753,21340,30549,7602,18122,3263,7320,0,0,1
46.43752309994306,30,63,126050,8468,11070,3909,1762,3140,5490,2840,0,0,1
47.43866280000657,37,56,274857,380586,26717,10476,12126,16406,22451,10227,0,0,1
49.44181400001981,53,51,739976,53574,35436,5866,22926,23420,24615,6197,0,0,1
50.444065999938175,57,48,100551,28203,5482,6960,3282,7754,1851,1977,0,0,1
52.446695899940096,48,48,436563,52656,54841,29999,10443,7564,5220,5517,0,0,1
53.44798329996411,51,77,347146,6053,9831,10694,1470,1586,2057,1922,0,0,1
54.44922189996578,27,74,1316759,368666,75933,36814,19815,11001,10889,10706,0,0,1
58.45408319996204,20,57,253186,37889,8830,7241,6642,7089,1468,1652,0,0,1
59.45638270000927,24,48,1458036,260490,187554,67637,54015,55321,11620,6313,0,0,1
60.45782779995352,38,61,419673,33856,45018,19191,5039,7406,5212,4070,0,0,1
61.4593457999872,38,63,454787,52913,4270,10440,1164,3030,3251,682,0,0,1
62.46107039996423,38,64,248759,48519,14971,11459,3958,8373,12608,4761,0,0,1
64.46356159995776,41,66,20760,4777,2041,6370,4919,1962,1333,1993,0,0,1
65.46554599993397,56,54,77426,32864,3270,23605,18033,21283,9533,2249,0,0,1
66.47254029999021,67,60,114080,21430,9090,3351,1191,4384,1005,1323,0,0,1
67.47384390002117,64,43,402162,84943,45511,8655,18496,16125,6704,6841,0,0,1
68.47499010001775,44,47,310666,186991,54389,93007,35334,16175,6204,11091,0,0,1
69.47630500001833,34,37,694560,108881,13876,3982,10739,5221,3402,4459,0,0,1
71.47879789990839,30,43,959902,89221,2495,24182,8836,12127,4170,2394,0,0,1
72.48068519996013,30,43,470276,110211,48894,19508,24527,19639,26049,4389,0,0,1
73.48389069992118,34,43,90609,37224,16006,5403,2864,3389,2153,2592,0,0,1
74.48631089995615,30,48,809701,265688,3917,46796,31471,14707,20001,6162,0,0,1
75.48820379993413,37,38,97975,28628,1843,4785,5222,6991,2643,2034,0,0,1
76.48975419998169,41,47,2193353,64951,55549,55638,7932,14679,5556,21176,0,0,1
77.49099859991111,43,44,417429,92420,26338,18113,18231,12983,10554,4629,0,0,1
78.49201419996098,53,54,729537,93040,50048,14628,9325,22193,7611,12424,0,0,1
79.49345449998509,43,56,159793,105713,17335,6210,3582,9226,3418,5408,0,0,1
81.49527079996187,43,41,1525693,194729,24051,30758,14124,21794,11459,8859,0,0,1
84.50025749998167,47,35,603888,269474,32273,11992,18425,20989,28300,8577,0,0,1
85.50134909991175,43,30,2450809,166073,8756,27105,20106,11485,7646,5013,0,0,1
87.50347729993518,44,20,82236,10519,891,2858,2124,3062,744,411,0,0,1
88.50492639990989,50,30,1143674,147449,31197,45680,37383,37817,11085,9505,0,0,1
89.50659319991246,54,29,619463,95703,5610,9098,9572,11426,7331,4595,0,0,1
91.5088113999227,44,40,39657,6724,2343,3721,703,792,314,562,0,0,1
92.51032100000884,40,54,255231,11239,27282,8190,2166,4871,2301,2767,0,0,1
93.51192169997375,29,54,638522,340857,22530,22668,10239,14593,14113,5527,0,0,1
94.5139783999184,38,57,213544,108325,21263,26126,18829,25602,11643,7160,0,0,1
96.51684940000996,37,53,237281,164201,65064,11320,23247,13692,31103,12538,0,0,1
99.51971029990818,54,54,748885,270391,169843,16886,39639,51549,12566,5797,0,0,1
102.52345899993088,63,56,40515,49773,25468,4507,4290,26172,7262,7749,0,0,1
105.52846449997742,66,63,340142,134285,96245,94480,39710,25610,8602,5542,0,0,1
106.530322699924,51,69,949168,131438,138921,45521,24398,16329,11774,6242,0,0,1
107.53175249998458,40,64,1549818,242485,70756,6398,21961,11934,9413,3227,0,0,1
108.53295969997998,23,66,582660,61679,20839,12422,5524,6786,6528,6975,0,0,1
110.5353103999514,21,60,105178,18285,7845,2804,2659,2047,1378,1423,0,0,1
112.53840369998944,34,51,454024,114500,25078,29049,14268,25001,8565,8150,0,0,1
113.53988820000086,53,48,80645,29899,5545,3075,5787,10363,2013,1757,0,0,1
114.54127429996151,60,50,2119223,73727,37328,24641,20933,18775,8821,4785,0,0,1
115.5432708999142,60,38,78787,68317,5211,3668,3397,5249,4311,842,0,0,1
120.54840039997362,51,30,1772953,76454,11058,8384,33437,5637,4001,3592,0,0,1
121.54953479999676,27,37,93825,59207,22673,3059,4643,2798,1795,1953,0,0,1
122.55152819992507,17,38,1373236,264411,184515,68040,78870,25976,20064,10650,0,0,1
123.55305200000294,24,51,84820,15818,5045,8151,1789,4235,1912,2285,0,0,1
124.55460279993711,30,60,1509299,45436,10755,13185,11119,7246,7916,11474,0,0,1
125.55568250000942,38,57,563088,109815,11244,28259,9326,9050,5378,5557,0,0,1
126.55933790002018,41,48,146230,360687,8733,92323,27360,34244,14418,8326,0,0,1
127.56022039998788,27,41,94609,257985,46714,19934,20277,12135,11504,7695,0,0,1
128.5612655999139,27,37,1993039,133078,31135,12197,29825,17376,7751,4673,0,0,1
130.56308769993484,38,37,250307,53885,15032,10282,16110,11997,1996,2135,0,0,1
134.56811320001725,40,48,1300806,128839,124926,19846,17614,25845,11790,8295,0,0,1
135.57013649994042,40,40,1899317,459756,11687,41473,11402,19366,9921,3395,0,0,1
136.5725434999913,37,48,295717,42139,23174,18884,27949,7398,2613,1769,0,0,1
137.57396379997954,30,57,59289,22267,19403,17603,11501,4696,1070,1424,0,0,1
138.57543769991025,37,53,483030,69302,29477,18853,12574,18542,5730,9180,0,0,1
139.57653889991343,35,57,108559,52884,4244,7315,2953,1941,1239,2150,0,0,1
140.57792770001106,29,57,996664,62111,26848,13152,4863,4743,1455,2688,0,0,1
141.5802278999472,27,56,128203,151103,159631,36248,21186,25042,8467,4097,0,0,1
142.5824738999363,17,54,656489,59223,16659,7379,4643,5140,4088,904,0,0,1
143.58447609993163,35,50,107435,79786,2935,9786,17695,14747,5887,5683,0,0,1
146.5888625999214,44,43,234498,25126,4018,5584,7527,4030,3938,2715,0,0,1
148.5906412999611,35,26,76310,58448,2246,5679,6026,2067,3674,1715,0,0,1
149.5916872000089,41,23,569943,131326,21951,18485,8914,17126,8422,14276,0,0,1
152.59520029998384,37,30,1199656,90700,6698,33458,35401,14067,20001,9339,0,0,1
153.59726159996353,37,13,720515,233338,8523,3143,39185,28510,17232,19533,0,0,1
154.5985265999334,61,24,165001,3136,763,3816,6509,2369,2215,804,0,0,1
157.6022612999659,57,26,893185,67531,13437,14688,10876,7942,8283,8515,0,0,1
159.60498399997596,50,30,240367,13064,3572,3816,1489,843,2575,1322,0,0,1
161.60705079999752,53,56,279864,27825,12055,22063,12254,10791,43131,24451,0,0,1
162.60850460000802,29,63,168775,70145,20333,52280,10318,4297,18829,4256,0,0,1
165.61445310001727,40,70,746388,22897,22464,9013,5836,12887,6926,5297,0,0,1
167.61693819996435,47,78,145576,6653,8432,1849,2403,1723,346,617,0,0,1
168.61797249992378,44,66,1655726,150506,19102,20333,27394,26604,5164,12653,0,0,1
169.6192774999654,63,66,108433,16349,20018,8381,8506,6744,2676,3823,0,0,1
170.6206701999763,48,50,1076554,86817,5106,7021,8540,6496,3350,1100,0,0,1
171.62197949993424,53,43,2084950,156630,23951,85339,25625,45055,7290,5823,0,0,1
172.624499599915,48,51,1471424,154282,72713,37236,48429,26429,25981,10512,0,0,1
173.62606949999463,40,41,626518,55350,2913,4404,16777,4824,3644,3245,0,0,1
174.62756559997797,30,35,290142,180958,41257,14238,20523,15402,9884,10807,0,0,1
177.63090689992532,30,35,814361,26138,10854,5542,2964,3674,6054,779,0,0,1
178.63207739999052,35,29,233324,199111,16046,29335,51628,17913,7866,5163,0,0,1
180.63422389992047,27,35,565437,48001,1706,6051,2721,2053,718,871,0,0,1
183.63722099992447,47,35,331121,9686,1896,4005,9048,5829,2006,1478,0,0,1
186.64065099996515,48,30,49485,10620,1344,3454,1735,1860,823,281,0,0,1
188.64260429993732,53,35,173874,35292,10803,1974,8798,5370,2629,884,0,0,1
190.6444129999727,56,47,575341,196279,104998,30717,46888,16609,6440,12010,0,0,1
192.64661279995929,44,41,952951,213183,10932,26917,23779,30502,5464,7278,0,0,1
193.64907869999297,48,48,647982,23774,12321,17774,5588,9925,2179,3958,0,0,1
198.6694716999773,41,44,864610,296128,24626,39693,75601,16678,7082,10066,0,0,1
199.6704954999732,38,41,155636,57789,3144,3742,8759,4811,2615,1689,0,0,1
201.672866399982,29,40,1273931,74727,41724,21798,16009,11735,15482,9105,0,0,1
202.6744205999421,34,35,674328,228670,45969,28858,29164,27871,9572,8291,0,0,1
206.6794095999794,27,35,2688423,447352,40654,59564,68328,16442,10407,6344,0,0,1
209.682315299986,29,40,1009519,247503,7397,47994,44250,30122,17392,10367,0,0,1
211.68478110001888,24,40,1045867,35769,21011,11975,15508,3685,3183,3464,0,0,1
213.6877782999072,27,34,1561940,154390,18946,6525,13700,17993,6714,7510,0,0,1
215.6905350999441,34,40,751770,72179,18922,14713,17908,5368,3901,2878,0,0,1
217.6927177999169,27,41,801000,110564,23332,3329,7823,8285,2252,2206,0,0,1
220.69593589997385,23,37,575359,375429,50813,85116,25394,17198,8248,8646,0,0,1
221.69720579998105,21,56,283872,19452,9010,38377,10895,5767,797,1382,0,0,1
224.70088999997824,17,50,763351,11121,3925,1709,1442,1574,323,407,0,0,1
226.70439059997443,21,50,270248,154637,51663,18213,17736,11102,12128,7632,0,0,1
227.705878400011,21,48,51957,11583,10833,13551,6318,2823,3111,2907,0,0,1
228.7071835999377,27,63,849575,27502,10991,6772,4810,2357,2165,1637,0,0,1
229.70860519993585,27,63,148493,104848,22358,34492,19473,13869,12629,6230,0,0,1
230.71027189993765,48,57,2080264,80372,8422,18238,17325,32579,15896,14592,0,0,1
231.71169689996168,40,37,991052,426764,33908,13524,37246,18720,7137,5250,0,0,1
234.7154964999063,61,38,26017,19814,18375,15392,10750,22811,9269,4547,0,0,1
235.71696240000887,56,37,184876,65579,12660,9062,6222,3894,1198,1726,0,0,1
236.7185110999272,54,43,953793,51666,31407,19340,11865,26684,9707,7844,0,0,1
237.7196649999824,77,54,270940,54169,24223,26556,63103,31567,11303,6268,0,0,1
